app_id,row
1399170,15951
1420540,15952
1432970,15953
1473050,15954
1481110,15955
1544890,15956
1588830,15957
1596666,15958
1597580,15959
1727000,15960
1730910,15961
1751920,15962
1770820,15963
292860,15964
1793030,15965
1848590,15966
1921280,15967
1072860,15968
1938180,15969
1939940,15970
2051420,15971
2127090,15972
2165740,15973
2231260,15974
2280510,15975
24240,15976
45700,15977
203630,15978
208808,15979
218410,15980
219950,15981
272710,15982
296970,15983
303210,15984
303550,15985
325969,15986
350080,15987
353050,15988
376958,15989
388970,15990
401910,15991
415590,15992
415610,15993
427470,15994
446560,15995
1142810,15996
450170,15997
451340,15998
458750,15999
472350,16000
479330,16001
489110,16002
500670,16003
508402,16004
528058,16005
551700,16006
557410,16007
1082470,16008
590280,16009
575720,16010
602430,16011
612900,16012
647560,16013
673190,16014
680980,16015
682530,16016
730050,16017
741420,16018
1143400,16019
1008080,16020
751300,16021
753650,16022
761010,16023
794580,16024
837840,16025
857680,16026
958880,16027
985430,16028
1001371,16029
1016150,16030
1021190,16031
1084020,16032
1084790,16033
1124060,16034
1142220,16035
720770,16036
736100,16037
1173940,16038
1177050,16039
1225140,16040
1236900,16041
1245430,16042
1262060,16043
1307870,16044
1312960,16045
1351250,16046
1357610,16047
1426480,16048
1450700,16049
1502660,16050
1520250,16051
1591690,16052
1610650,16053
1611350,16054
1710100,16055
1713810,16056
1776970,16057
1816930,16058
1822710,16059
1829650,16060
1835810,16061
1899430,16062
1917090,16063
2163620,16064
2182450,16065
1593950,16066
2210670,16067
2710,16068
22410,16069
1741470,16070
374320,16071
1353230,16072
1703340,16073
32740,16074
40703,16075
55000,16076
231430,16077
253880,16078
258743,16079
272100,16080
290890,16081
294860,16082
325730,16083
327175,16084
329530,16085
345890,16086
377870,16087
754923,16088
388730,16089
398810,16090
434030,16091
447190,16092
447700,16093
489560,16094
512890,16095
543140,16096
547900,16097
572710,16098
581130,16099
610400,16100
645720,16101
675940,16102
686440,16103
689710,16104
713460,16105
714080,16106
1286320,16107
2009100,16108
801550,16109
831660,16110
835950,16111
865320,16112
873390,16113
889920,16114
907600,16115
918950,16116
930320,16117
943260,16118
947820,16119
974390,16120
979920,16121
989690,16122
1021280,16123
1034860,16124
1046790,16125
1498570,16126
1053390,16127
1069530,16128
1089630,16129
1098470,16130
1150950,16131
1166470,16132
1193430,16133
1197370,16134
1198450,16135
1228570,16136
1235753,16137
1239390,16138
1254921,16139
1286380,16140
1363430,16141
1422610,16142
1449350,16143
1712820,16144
1461810,16145
1480010,16146
1490119,16147
1520330,16148
1560250,16149
1574250,16150
570420,16151
1589540,16152
1636850,16153
1689350,16154
1709920,16155
1713190,16156
1715370,16157
1827980,16158
1870121,16159
1907000,16160
453720,16161
1940090,16162
2005430,16163
2108600,16164
2132450,16165
2218530,16166
8600,16167
16866,16168
25700,16169
97110,16170
214340,16171
222520,16172
222557,16173
224500,16174
251110,16175
253860,16176
272270,16177
277777,16178
279070,16179
281640,16180
307110,16181
316260,16182
330390,16183
339030,16184
344450,16185
358150,16186
367330,16187
370670,16188
391720,16189
2492640,16190
1419850,16191
400630,16192
411970,16193
422110,16194
422970,16195
431250,16196
448190,16197
453320,16198
465480,16199
2139263,16200
520940,16201
529180,16202
590850,16203
604770,16204
610900,16205
618620,16206
645400,16207
653950,16208
679660,16209
690640,16210
2489020,16211
701290,16212
788690,16213
804860,16214
869620,16215
871200,16216
893020,16217
896745,16218
952490,16219
952892,16220
1357160,16221
2153470,16222
992175,16223
1015940,16224
1027620,16225
1062140,16226
1072020,16227
1091460,16228
1092840,16229
1097770,16230
1129050,16231
1180720,16232
1185160,16233
1260020,16234
1273250,16235
2537800,16236
1287140,16237
1290170,16238
1310460,16239
1319550,16240
1381650,16241
1398770,16242
1434950,16243
1443780,16244
1454540,16245
1476680,16246
1487120,16247
1530720,16248
1548800,16249
1556660,16250
1557410,16251
1610460,16252
1653180,16253
2477660,16254
1679210,16255
1714890,16256
1717591,16257
382469,16258
57200,16259
1747890,16260
1767170,16261
1773180,16262
1793013,16263
1832750,16264
1840550,16265
1853640,16266
1877800,16267
1897740,16268
1934800,16269
1972550,16270
2001970,16271
2025840,16272
2096080,16273
16100,16274
16130,16275
33620,16276
38120,16277
39540,16278
80330,16279
206190,16280
208319,16281
210019,16282
243360,16283
247020,16284
279800,16285
292330,16286
307580,16287
312670,16288
327140,16289
330370,16290
337760,16291
346120,16292
351710,16293
373150,16294
1456361,16295
383100,16296
388470,16297
411330,16298
415350,16299
438040,16300
442070,16301
445020,16302
456050,16303
487150,16304
496350,16305
513030,16306
554000,16307
559330,16308
623090,16309
626660,16310
628200,16311
635330,16312
643900,16313
65700,16314
842170,16315
879140,16316
888990,16317
897820,16318
903950,16319
907210,16320
941480,16321
975950,16322
979060,16323
1009700,16324
1026160,16325
1041290,16326
1066110,16327
1090100,16328
1103860,16329
1118292,16330
1127850,16331
1232420,16332
2248430,16333
1546310,16334
1266100,16335
1283400,16336
1298210,16337
1302990,16338
1304550,16339
1310970,16340
1316670,16341
1323900,16342
1329260,16343
1374580,16344
1403310,16345
1511270,16346
1516050,16347
1533050,16348
1575363,16349
1581936,16350
1585790,16351
1610550,16352
1664956,16353
1677020,16354
1983970,16355
2570010,16356
2524030,16357
1641700,16358
1202200,16359
1234430,16360
1707560,16361
1707860,16362
1730110,16363
1737760,16364
1793380,16365
1823710,16366
1941310,16367
1947070,16368
1964480,16369
2026870,16370
2058200,16371
2208730,16372
2227130,16373
3540,16374
11480,16375
783180,16376
853360,16377
21000,16378
37260,16379
105450,16380
1467120,16381
208670,16382
225640,16383
244730,16384
246840,16385
265890,16386
281280,16387
307570,16388
312610,16389
312750,16390
312780,16391
318950,16392
326360,16393
866540,16394
1867120,16395
357340,16396
358380,16397
365350,16398
1921560,16399
375950,16400
387290,16401
450100,16402
473920,16403
502230,16404
525700,16405
554600,16406
608760,16407
697610,16408
710950,16409
711750,16410
724680,16411
747190,16412
758770,16413
776370,16414
1482631,16415
1755830,16416
2466100,16417
2478020,16418
2524160,16419
2140100,16420
880580,16421
883860,16422
895491,16423
925827,16424
1049670,16425
965670,16426
1000030,16427
1002000,16428
1016520,16429
1035660,16430
1036700,16431
1037750,16432
1043240,16433
1058130,16434
1063980,16435
1065320,16436
1081650,16437
1084570,16438
1099960,16439
1135438,16440
1137320,16441
1158720,16442
1074650,16443
1184450,16444
1195290,16445
1222160,16446
1233410,16447
1279630,16448
1288900,16449
1304414,16450
1315270,16451
1354960,16452
1393210,16453
1431950,16454
1444300,16455
1446000,16456
1449920,16457
1486080,16458
1489380,16459
1591520,16460
1682230,16461
1695480,16462
1709070,16463
1762010,16464
1796080,16465
1856090,16466
1879280,16467
1886380,16468
1900020,16469
1905390,16470
1958130,16471
2002970,16472
2057770,16473
338070,16474
339480,16475
7010,16476
16868,16477
38130,16478
55392,16479
70900,16480
97130,16481
99610,16482
1956830,16483
204100,16484
222980,16485
238260,16486
245300,16487
257370,16488
277460,16489
288160,16490
299250,16491
307640,16492
320352,16493
321190,16494
321300,16495
328730,16496
1599330,16497
340150,16498
345630,16499
348940,16500
350780,16501
416930,16502
422910,16503
462770,16504
465020,16505
492740,16506
521280,16507
531680,16508
552700,16509
556390,16510
565170,16511
580620,16512
662960,16513
692080,16514
712630,16515
731101,16516
837610,16517
839310,16518
881690,16519
888856,16520
896520,16521
935400,16522
959890,16523
977920,16524
1968910,16525
985900,16526
1054510,16527
1087422,16528
1090167,16529
1090790,16530
1143890,16531
1146230,16532
1162341,16533
207320,16534
1173150,16535
1190990,16536
1225580,16537
1251040,16538
1252980,16539
1274710,16540
1285670,16541
1290350,16542
1306630,16543
1307600,16544
1338980,16545
1425510,16546
1437660,16547
1443055,16548
1450340,16549
1461770,16550
1496330,16551
1366540,16552
1423330,16553
1958220,16554
2442020,16555
2342040,16556
2138330,16557
2535830,16558
2510770,16559
2325281,16560
1501410,16561
1502560,16562
1515740,16563
1523990,16564
1583320,16565
1584450,16566
1592680,16567
1628290,16568
1635600,16569
1640500,16570
1643180,16571
1650810,16572
1688320,16573
1709460,16574
1712750,16575
222627,16576
1719460,16577
1720600,16578
1753570,16579
1807690,16580
1826290,16581
1837750,16582
1848960,16583
1866880,16584
1882865,16585
1890520,16586
1901370,16587
542880,16588
1969440,16589
1997780,16590
2004030,16591
2024150,16592
2106080,16593
2106520,16594
2170050,16595
2217440,16596
60,16597
2450,16598
12810,16599
22340,16600
50990,16601
231480,16602
234820,16603
235620,16604
252250,16605
254940,16606
277762,16607
308173,16608
320430,16609
229628,16610
681980,16611
351700,16612
352710,16613
353820,16614
375200,16615
389260,16616
395570,16617
424370,16618
435250,16619
462390,16620
468723,16621
509220,16622
522020,16623
530597,16624
547910,16625
552080,16626
563260,16627
990430,16628
582890,16629
615700,16630
618850,16631
623320,16632
668320,16633
690710,16634
696170,16635
711860,16636
716630,16637
773090,16638
804643,16639
826940,16640
845970,16641
888859,16642
889600,16643
892760,16644
924151,16645
940220,16646
966350,16647
1658150,16648
1551530,16649
1580180,16650
973450,16651
988810,16652
1000440,16653
1028490,16654
1045720,16655
1051950,16656
1084430,16657
1140100,16658
1144280,16659
1170807,16660
1176130,16661
1188790,16662
1193090,16663
1236720,16664
1241283,16665
1241290,16666
1320850,16667
1328170,16668
1360940,16669
1393660,16670
1396470,16671
1399750,16672
1416670,16673
1453720,16674
1486630,16675
1531608,16676
1558990,16677
1563730,16678
1585820,16679
1612070,16680
1676870,16681
1683000,16682
1736340,16683
1761020,16684
1775300,16685
1783750,16686
1820200,16687
1883090,16688
1920410,16689
1947060,16690
1967450,16691
1984660,16692
2071330,16693
1948280,16694
234900,16695
235900,16696
243040,16697
253330,16698
301190,16699
327370,16700
331970,16701
345370,16702
355630,16703
371200,16704
376969,16705
403510,16706
430210,16707
475240,16708
508990,16709
512180,16710
1449441,16711
524660,16712
528053,16713
562373,16714
595440,16715
612020,16716
995654,16717
623180,16718
650760,16719
651490,16720
658150,16721
673450,16722
688700,16723
720710,16724
733740,16725
733800,16726
760810,16727
793690,16728
897330,16729
940580,16730
940810,16731
945440,16732
949200,16733
953660,16734
974301,16735
1024160,16736
1024460,16737
1035930,16738
1078380,16739
1090930,16740
1102980,16741
1121430,16742
1124090,16743
1135433,16744
1156730,16745
1158120,16746
1158980,16747
1162160,16748
1178780,16749
1224290,16750
1229040,16751
1242630,16752
1332720,16753
1262460,16754
1287800,16755
1301930,16756
1330660,16757
1334490,16758
1347030,16759
1363840,16760
1370370,16761
1384790,16762
1394550,16763
1413960,16764
1418160,16765
1433570,16766
1159290,16767
2272400,16768
2285150,16769
2532370,16770
2378900,16771
1167750,16772
1501750,16773
1355090,16774
1564790,16775
1566880,16776
1622900,16777
1346020,16778
638510,16779
2497760,16780
2383250,16781
2529120,16782
1496180,16783
1535180,16784
1597730,16785
1607280,16786
1623420,16787
1638220,16788
1664550,16789
1696670,16790
1721170,16791
1740070,16792
1749350,16793
1761380,16794
1761450,16795
1824880,16796
1959530,16797
2081050,16798
2176130,16799
2258910,16800
13570,16801
21100,16802
48220,16803
260530,16804
261110,16805
297130,16806
320360,16807
323320,16808
336420,16809
354740,16810
365900,16811
383960,16812
389570,16813
394700,16814
622060,16815
423590,16816
428880,16817
436320,16818
463060,16819
464080,16820
464500,16821
527150,16822
530350,16823
545040,16824
550650,16825
558790,16826
564791,16827
582560,16828
602010,16829
611400,16830
612470,16831
615270,16832
624690,16833
701470,16834
719080,16835
742250,16836
760070,16837
800180,16838
837940,16839
894500,16840
931670,16841
939000,16842
970570,16843
1045650,16844
1049290,16845
1056610,16846
1013320,16847
1114290,16848
1123270,16849
1140570,16850
1174420,16851
1175190,16852
1183720,16853
1212190,16854
1220010,16855
1221540,16856
1224820,16857
1231460,16858
1263370,16859
1265820,16860
1266640,16861
1270850,16862
1288310,16863
348950,16864
1293730,16865
1357070,16866
1392340,16867
1400302,16868
1438190,16869
1475570,16870
1520850,16871
1592230,16872
1596670,16873
1632330,16874
1644150,16875
1645550,16876
1661450,16877
355740,16878
1741160,16879
1746560,16880
1802330,16881
1815630,16882
1878070,16883
1886070,16884
1963010,16885
1963040,16886
1997840,16887
2012160,16888
2023670,16889
2242810,16890
1904560,16891
25910,16892
33570,16893
39520,16894
40380,16895
55385,16896
210013,16897
223510,16898
237620,16899
249990,16900
262410,16901
275690,16902
277753,16903
282210,16904
298830,16905
317580,16906
331870,16907
409870,16908
411760,16909
428010,16910
443691,16911
506510,16912
510540,16913
524290,16914
531510,16915
540720,16916
564960,16917
588261,16918
628030,16919
656900,16920
667720,16921
673300,16922
684690,16923
685690,16924
703840,16925
1933770,16926
720660,16927
739980,16928
781130,16929
831470,16930
833950,16931
853860,16932
896440,16933
921950,16934
941964,16935
957070,16936
1004920,16937
1038810,16938
1044200,16939
1054800,16940
1065260,16941
1088000,16942
1184410,16943
1195240,16944
1201840,16945
1222270,16946
1224020,16947
1263830,16948
1264350,16949
1282350,16950
1284950,16951
1304601,16952
1336484,16953
1341900,16954
1348661,16955
1349060,16956
1361110,16957
1378360,16958
1382190,16959
1875670,16960
1418430,16961
1450220,16962
1515200,16963
1590640,16964
1353920,16965
1600900,16966
1711610,16967
1722760,16968
1742610,16969
1755710,16970
1771130,16971
1787160,16972
1810090,16973
1829980,16974
1842480,16975
1858303,16976
1869394,16977
2290790,16978
1607250,16979
1971870,16980
762940,16981
1491670,16982
2291020,16983
1951230,16984
2499890,16985
2510870,16986
2107670,16987
2377001,16988
2518960,16989
1977530,16990
2001570,16991
2004440,16992
2023210,16993
2074800,16994
2075370,16995
2087470,16996
2094750,16997
2144450,16998
2158740,16999
2179720,17000
2199580,17001
2201400,17002
2870,17003
11040,17004
379640,17005
12130,17006
15320,17007
37280,17008
70616,17009
70620,17010
1356480,17011
201290,17012
207870,17013
208811,17014
245280,17015
264610,17016
310660,17017
320840,17018
325955,17019
338160,17020
347720,17021
350272,17022
357720,17023
369990,17024
782660,17025
404540,17026
427820,17027
433730,17028
459840,17029
466544,17030
552280,17031
566700,17032
567800,17033
583010,17034
596950,17035
603390,17036
622460,17037
646666,17038
718650,17039
719330,17040
732050,17041
741670,17042
1257,17043
791330,17044
808010,17045
815380,17046
853550,17047
885910,17048
896000,17049
910630,17050
920568,17051
928300,17052
935511,17053
939520,17054
944220,17055
946990,17056
949800,17057
950620,17058
987070,17059
1061350,17060
1061470,17061
1065220,17062
1072710,17063
1083310,17064
1138440,17065
1181771,17066
1235757,17067
1237510,17068
1261300,17069
1265850,17070
1271300,17071
1319400,17072
1337890,17073
1339860,17074
65720,17075
1381980,17076
1432643,17077
1506510,17078
1524470,17079
1147010,17080
1302240,17081
2183930,17082
2250600,17083
593150,17084
1059900,17085
1937780,17086
1292500,17087
2328750,17088
1206370,17089
1538750,17090
1546010,17091
1547410,17092
1559760,17093
1568620,17094
1577470,17095
1597920,17096
1664955,17097
1715160,17098
1812300,17099
1872860,17100
1882040,17101
506970,17102
1908250,17103
1920400,17104
1947750,17105
1951940,17106
2395210,17107
2440510,17108
2487480,17109
1966900,17110
2011708,17111
2074710,17112
2153310,17113
2154361,17114
2191950,17115
2130960,17116
2148903,17117
2179800,17118
7610,17119
11140,17120
22200,17121
38100,17122
42960,17123
55115,17124
107300,17125
203350,17126
218090,17127
225320,17128
246760,17129
263400,17130
2585630,17131
849100,17132
2243110,17133
2160480,17134
1150530,17135
2287970,17136
2022670,17137
2344520,17138
2168680,17139
2322560,17140
1379600,17141
2593020,17142
1021210,17143
278510,17144
284441,17145
284730,17146
296710,17147
298820,17148
300820,17149
307670,17150
311010,17151
313810,17152
316964,17153
318870,17154
324140,17155
327440,17156
360430,17157
382462,17158
386620,17159
394430,17160
395930,17161
403700,17162
2237970,17163
434650,17164
464620,17165
464650,17166
466050,17167
474750,17168
476240,17169
491620,17170
267380,17171
527440,17172
552880,17173
557280,17174
625740,17175
658700,17176
665300,17177
683880,17178
696360,17179
741990,17180
742490,17181
2574770,17182
765940,17183
787790,17184
808100,17185
842780,17186
850630,17187
878464,17188
893720,17189
968790,17190
993090,17191
998220,17192
1014280,17193
1037020,17194
1057180,17195
1088150,17196
1095030,17197
1107750,17198
1131550,17199
1159560,17200
1206280,17201
1209950,17202
1228530,17203
1234220,17204
1243880,17205
1247340,17206
1252300,17207
1252830,17208
1259140,17209
1280930,17210
294990,17211
1298480,17212
1325790,17213
1338330,17214
1385260,17215
1388650,17216
1451950,17217
1476340,17218
1549030,17219
1579300,17220
1606130,17221
1642580,17222
1671410,17223
1691170,17224
1692080,17225
1778830,17226
1817940,17227
1843940,17228
1903580,17229
2051120,17230
1935470,17231
1956710,17232
1961300,17233
1143750,17234
1356810,17235
2004210,17236
2194530,17237
2581740,17238
2383990,17239
2585640,17240
2059660,17241
2390260,17242
2599300,17243
1715280,17244
1989270,17245
2011900,17246
2168564,17247
2180060,17248
2208010,17249
33770,17250
208296,17251
244770,17252
246070,17253
253920,17254
257260,17255
259940,17256
265990,17257
314070,17258
314660,17259
325954,17260
331480,17261
1741600,17262
346940,17263
364800,17264
368920,17265
389510,17266
402020,17267
433950,17268
434061,17269
463799,17270
465840,17271
474210,17272
481110,17273
496890,17274
524330,17275
565600,17276
596620,17277
2203430,17278
631980,17279
636040,17280
1796220,17281
2534810,17282
1485590,17283
2506160,17284
2216830,17285
1985170,17286
1882500,17287
673210,17288
733760,17289
740200,17290
741590,17291
746660,17292
754920,17293
757200,17294
771770,17295
779933,17296
899460,17297
912920,17298
930780,17299
945450,17300
995380,17301
1099583,17302
521950,17303
1106830,17304
1114430,17305
1143860,17306
1158220,17307
1168070,17308
1181990,17309
1182620,17310
1215220,17311
1265300,17312
1267070,17313
1272070,17314
1289452,17315
1360720,17316
1363360,17317
1443090,17318
1478220,17319
1482970,17320
1494450,17321
1393111,17322
1548750,17323
1570510,17324
1629010,17325
1648390,17326
1648810,17327
1742340,17328
1749630,17329
1794780,17330
1853450,17331
1886830,17332
1901420,17333
1930920,17334
1935660,17335
1944840,17336
1950440,17337
1971100,17338
2057970,17339
429610,17340
2190290,17341
9200,17342
22610,17343
33720,17344
35090,17345
38190,17346
55400,17347
66001,17348
200188,17349
204371,17350
212050,17351
222604,17352
238750,17353
239700,17354
252030,17355
253150,17356
259381,17357
263940,17358
268540,17359
459750,17360
1966720,17361
2131680,17362
291900,17363
302610,17364
317250,17365
338360,17366
366220,17367
368000,17368
371300,17369
374900,17370
391570,17371
396750,17372
431600,17373
436080,17374
438490,17375
454410,17376
474960,17377
477270,17378
2499470,17379
945770,17380
1159830,17381
1710740,17382
2414110,17383
2394720,17384
949230,17385
497640,17386
504790,17387
514920,17388
524390,17389
603700,17390
604450,17391
651020,17392
667530,17393
674520,17394
709830,17395
720530,17396
722920,17397
730870,17398
739540,17399
744810,17400
744950,17401
755800,17402
773740,17403
777130,17404
789380,17405
844260,17406
844380,17407
868422,17408
955130,17409
1048540,17410
1068260,17411
1082680,17412
1090730,17413
1100550,17414
1124540,17415
1188680,17416
1197030,17417
1213710,17418
1232254,17419
1247170,17420
781820,17421
1271280,17422
1292130,17423
1300060,17424
1352910,17425
1356180,17426
1404130,17427
1454730,17428
1465640,17429
1569520,17430
1585815,17431
1585816,17432
1625830,17433
1637370,17434
1664953,17435
1675090,17436
1708680,17437
1408230,17438
1849820,17439
1922044,17440
2023230,17441
2062920,17442
2158250,17443
2222770,17444
2234060,17445
32420,17446
32620,17447
37600,17448
57925,17449
202200,17450
214770,17451
245410,17452
245580,17453
252010,17454
252730,17455
273151,17456
286320,17457
292350,17458
303860,17459
307800,17460
320350,17461
330460,17462
333390,17463
355980,17464
370341,17465
405500,17466
421610,17467
431120,17468
441870,17469
454530,17470
460960,17471
461247,17472
464591,17473
474763,17474
485610,17475
494740,17476
1824140,17477
495570,17478
508340,17479
540770,17480
564710,17481
568090,17482
610610,17483
638850,17484
646672,17485
652950,17486
657424,17487
662353,17488
686770,17489
697950,17490
704180,17491
738550,17492
740040,17493
758990,17494
690790,17495
788050,17496
814530,17497
861540,17498
869830,17499
878380,17500
931950,17501
941020,17502
961010,17503
1033060,17504
1072562,17505
1107840,17506
1162700,17507
1168880,17508
1172650,17509
1217570,17510
1220710,17511
700750,17512
1245820,17513
1264171,17514
1286350,17515
1337530,17516
1359320,17517
1365250,17518
1409740,17519
1418360,17520
1449070,17521
1450310,17522
1460220,17523
1471040,17524
1538460,17525
1611420,17526
1614340,17527
1620110,17528
1635590,17529
1662504,17530
1666510,17531
1682060,17532
1732330,17533
1765560,17534
1818750,17535
1880930,17536
1891640,17537
1944670,17538
1995590,17539
2051590,17540
2060120,17541
2061260,17542
2089290,17543
2101800,17544
2239577,17545
94400,17546
224580,17547
225827,17548
229629,17549
248730,17550
275570,17551
287020,17552
350700,17553
414660,17554
359510,17555
373540,17556
393190,17557
403290,17558
418650,17559
532890,17560
423950,17561
441600,17562
451570,17563
463796,17564
470270,17565
485400,17566
504130,17567
513000,17568
516840,17569
568910,17570
568930,17571
576030,17572
585900,17573
589670,17574
591986,17575
649950,17576
683280,17577
730830,17578
739080,17579
750330,17580
754320,17581
816780,17582
829660,17583
839870,17584
941962,17585
947550,17586
990230,17587
1024702,17588
1044980,17589
1046400,17590
1072100,17591
1089620,17592
1090030,17593
1101400,17594
392070,17595
1105040,17596
1621560,17597
1138410,17598
1144582,17599
1153210,17600
1192900,17601
1196150,17602
1208590,17603
1239510,17604
1243670,17605
1253190,17606
1262670,17607
1279410,17608
1285040,17609
1285810,17610
1315410,17611
1346390,17612
1353941,17613
1565890,17614
1379830,17615
1494300,17616
396173,17617
1503430,17618
1504500,17619
1514360,17620
1551510,17621
1564220,17622
1599010,17623
1609220,17624
1674240,17625
1681480,17626
1682010,17627
1717040,17628
1730650,17629
1778870,17630
1797998,17631
1811140,17632
1814570,17633
1839070,17634
955320,17635
1848080,17636
1889980,17637
1901560,17638
2108900,17639
2122550,17640
2152190,17641
2191860,17642
2198490,17643
2231920,17644
42990,17645
227760,17646
258648,17647
273380,17648
275100,17649
279600,17650
290790,17651
324570,17652
337350,17653
355820,17654
378400,17655
384030,17656
415910,17657
417380,17658
433090,17659
473530,17660
553760,17661
617440,17662
630610,17663
631560,17664
666570,17665
675690,17666
676420,17667
682570,17668
730611,17669
743390,17670
776660,17671
820930,17672
886360,17673
888790,17674
912460,17675
916190,17676
921780,17677
941958,17678
949480,17679
994140,17680
1004890,17681
1051290,17682
1063540,17683
1064200,17684
1065490,17685
1098161,17686
1116580,17687
1581450,17688
1593360,17689
1118380,17690
1158500,17691
1237610,17692
1279260,17693
1289390,17694
1296970,17695
1297330,17696
1320100,17697
1404090,17698
1300210,17699
1429350,17700
1442300,17701
1443016,17702
1471390,17703
1472190,17704
1490300,17705
1524650,17706
1528120,17707
1546320,17708
1690011,17709
1710670,17710
1711190,17711
1717270,17712
1820720,17713
1851591,17714
1859370,17715
1872750,17716
1873920,17717
1989450,17718
1998973,17719
2012140,17720
2063530,17721
2074431,17722
2122210,17723
2187930,17724
2211190,17725
1610,17726
2820,17727
3530,17728
47110,17729
102623,17730
220780,17731
222584,17732
250110,17733
251990,17734
258751,17735
264600,17736
267900,17737
267920,17738
277769,17739
284260,17740
290690,17741
311730,17742
657630,17743
349690,17744
354468,17745
356500,17746
389930,17747
390710,17748
464150,17749
515040,17750
571530,17751
572410,17752
572740,17753
578310,17754
580600,17755
584150,17756
585910,17757
618510,17758
620080,17759
630030,17760
642780,17761
958130,17762
680310,17763
695600,17764
729530,17765
748020,17766
774521,17767
779932,17768
790850,17769
818730,17770
843180,17771
845270,17772
855630,17773
865540,17774
897220,17775
898800,17776
910830,17777
922400,17778
930620,17779
940910,17780
618070,17781
474761,17782
984560,17783
986090,17784
1029330,17785
1033420,17786
1034890,17787
1086860,17788
1095260,17789
1096720,17790
1120800,17791
1138260,17792
1147940,17793
1160490,17794
1202070,17795
1206480,17796
1210770,17797
745250,17798
1234620,17799
1240480,17800
1781880,17801
1250300,17802
1253390,17803
1291170,17804
1372990,17805
1374290,17806
1379170,17807
1396472,17808
1463830,17809
1502000,17810
1506440,17811
1507210,17812
1533009,17813
1588610,17814
1634680,17815
298480,17816
1680650,17817
1697600,17818
1725440,17819
1739340,17820
1822810,17821
1831980,17822
1852480,17823
1859490,17824
1862520,17825
1919100,17826
1963520,17827
2007930,17828
2127000,17829
2139266,17830
2144460,17831
2263510,17832
6870,17833
22420,17834
70000,17835
215510,17836
221040,17837
223330,17838
231310,17839
239840,17840
251270,17841
258678,17842
271390,17843
273580,17844
280140,17845
291710,17846
292500,17847
629750,17848
303800,17849
319450,17850
320361,17851
327173,17852
338820,17853
339580,17854
360940,17855
368220,17856
388800,17857
390310,17858
401190,17859
405180,17860
405900,17861
425670,17862
428602,17863
449391,17864
465780,17865
491540,17866
495290,17867
532170,17868
561730,17869
580720,17870
609800,17871
613390,17872
618140,17873
628670,17874
643700,17875
647960,17876
648730,17877
717560,17878
718590,17879
719750,17880
726390,17881
732810,17882
750470,17883
765840,17884
774541,17885
788470,17886
790740,17887
799240,17888
817510,17889
849210,17890
858050,17891
867290,17892
886200,17893
925550,17894
929270,17895
931370,17896
939360,17897
951440,17898
957790,17899
958530,17900
18400,17901
975230,17902
999490,17903
1011670,17904
1051350,17905
1064010,17906
1074420,17907
1085180,17908
1096100,17909
1102880,17910
1115780,17911
1167320,17912
1188615,17913
1206620,17914
1210230,17915
1241930,17916
1290250,17917
1323540,17918
25806,17919
1349960,17920
1360390,17921
1376680,17922
1377100,17923
1403020,17924
1437280,17925
1454160,17926
1461920,17927
1483470,17928
1586350,17929
1613110,17930
1630490,17931
1655780,17932
1674570,17933
1682410,17934
1694430,17935
1787120,17936
33372,17937
1795960,17938
1797961,17939
1804170,17940
1874460,17941
1889770,17942
1903970,17943
1927070,17944
1933070,17945
1961390,17946
2003660,17947
2004261,17948
2009528,17949
2061020,17950
2062371,17951
2074690,17952
2161530,17953
2167220,17954
2212390,17955
3560,17956
4880,17957
9310,17958
19900,17959
32770,17960
63399,17961
63660,17962
65231,17963
72840,17964
214170,17965
218640,17966
225828,17967
292390,17968
297570,17969
316030,17970
336610,17971
351510,17972
363070,17973
396280,17974
425360,17975
448910,17976
454950,17977
489600,17978
496030,17979
500272,17980
523600,17981
528055,17982
628830,17983
657430,17984
664850,17985
694950,17986
724590,17987
726200,17988
846470,17989
849540,17990
859370,17991
939330,17992
940650,17993
941956,17994
956140,17995
965680,17996
1001800,17997
1007630,17998
1010139,17999
411570,18000
1016790,18001
1042800,18002
1048871,18003
1084210,18004
1124660,18005
1129250,18006
1139930,18007
1174680,18008
1207710,18009
1264670,18010
1238020,18011
1244160,18012
1284900,18013
1311070,18014
1315610,18015
1336483,18016
1393750,18017
1396230,18018
1416760,18019
1419480,18020
2150180,18021
1426890,18022
1449881,18023
1497680,18024
1546860,18025
1549500,18026
1574601,18027
1627830,18028
1685720,18029
1688750,18030
1275730,18031
1277600,18032
1738890,18033
1741130,18034
1750740,18035
1781100,18036
1798930,18037
1829585,18038
1905270,18039
1906771,18040
1907380,18041
1929360,18042
1949000,18043
2184800,18044
2185880,18045
2254210,18046
2261240,18047
3910,18048
1300850,18049
224940,18050
280790,18051
289460,18052
324332,18053
340360,18054
357330,18055
368070,18056
371100,18057
385511,18058
412670,18059
413990,18060
416870,18061
420030,18062
435100,18063
436180,18064
387870,18065
454320,18066
455370,18067
459853,18068
500580,18069
512470,18070
522333,18071
543010,18072
554380,18073
580200,18074
580731,18075
589290,18076
621070,18077
622870,18078
635850,18079
690120,18080
726590,18081
774151,18082
808800,18083
868230,18084
1612480,18085
875210,18086
888852,18087
892780,18088
917390,18089
924140,18090
951460,18091
958740,18092
960420,18093
965590,18094
992173,18095
994860,18096
1020730,18097
1032760,18098
1034970,18099
1070300,18100
1098370,18101
1100150,18102
