건축년도,계약기간,계약구분,계약일,계약월,계약연도,보증금_만원,전용면적_m2,층,주택유형,지번,건물명,월세금_만원,종전보증금_만원,종전월세_만원,법정동코드,읍면동,갱신요구권사용,_구,_조회연월,계약일자,계약연월,전월세구분,주택연령,면적구간,동그룹,주소,위도,경도,동북권_전환율(%),환산보증금_만원,면적라벨,면적당가격_만원,log_면적당가격,z_면적당가격,이상치후보,도로명주소,지하철역거리_m,최근접역,종전환산보증금_만원,is_basement,학교거리_m,SK미래관거리,보문역거리,log_전용면적,전월세구분_전세,주택유형_연립,동그룹_안암동,최근접역_안암역,면적라벨_소형,면적라벨_중형,data_split
2011,25.02~26.02,신규,8,12,2024,1000,13.18,4,다세대,'149-2,그린빌,81,,,11290,안암동5가, ,성북구,202412,2024-12-08,2024-12,월세,13,20㎡ 이하,안암동,서울특별시 성북구 안암동5가 149-2,37.58838710205,127.028815534165,4.9,20836.73469387755,소형,1580.9358644823635,7.366404606723475,1.5375316776639412,False,서울 성북구 개운사길 41-6,234.16346400024963,안암역,,0,478.0887089357085,478.0887089357085,860.8915850081194,2.578700529074361,0,0,1,1,1,0,train
2013,24.12~25.12,갱신,6,12,2024,16000,36.22,2,다세대,'199,태영빌,0,15750.0,0.0,11290,보문동5가, ,성북구,202412,2024-12-06,2024-12,전세,11,33㎡ 초과,보문동,서울특별시 성북구 보문동5가 199,37.5816530339054,127.020389097902,4.9,16000.0,대형,441.7448923246825,6.092993740344977,-0.1827157538563163,False,서울 성북구 보문로17길 14,433.7324459743769,보문역,15750.0,0,596.3475761496918,938.3173047476604,438.4174188879834,3.589611452455267,1,0,0,0,0,0,train
2001,25.02~27.01,신규,14,12,2024,10000,41.51,5,연립,'87-1,성종그린빌,40,,,11290,안암동1가, ,성북구,202412,2024-12-14,2024-12,월세,23,33㎡ 초과,안암동,서울특별시 성북구 안암동1가 87-1,37.5885002460396,127.020243888353,4.9,19795.91836734693,대형,476.8951666429039,6.169391391791399,0.5765691475090344,False,서울 성북구 고려대로7길 56-10,329.65675434854785,보문역,,0,869.5720219062839,1017.2665265417684,330.18323887487173,3.725934362064947,0,1,1,0,0,0,train
2009,25.02~27.02,신규,13,12,2024,1000,23.05,3,다세대,'64-14,브라운힐,60,,,11290,보문동2가, ,성북구,202412,2024-12-13,2024-12,월세,15,20㎡ 초과~33㎡ 이하,보문동,서울특별시 성북구 보문동2가 64-14,37.5856569512716,127.017634437579,4.9,15693.877551020409,중형,680.8623666386294,6.52482782902964,-0.3082350045162958,False,서울 성북구 지봉로23길 13-22,209.1458695848564,보문역,,0,884.2999533409775,1143.6637587480527,184.0865759102006,3.1376657694426577,0,0,0,0,0,1,train
1992,25.02~26.02,갱신,7,12,2024,25000,118.22,2,다세대,'131-4,(131-4),40,25000.0,30.0,11290,안암동3가, ,성북구,202412,2024-12-07,2024-12,월세,32,33㎡ 초과,안암동,서울특별시 성북구 안암동3가 131-4,37.5825592444035,127.023354316585,4.9,34795.91836734694,대형,294.33190972210235,5.688099841571298,-0.4530104414054819,False,서울 성북구 안암로9길 67,444.0289610044487,보문역,32346.938775510203,0,322.3678239671748,658.7446216102884,462.4855101091024,4.772547295396223,0,0,1,0,0,0,train
2014,25.01~27.01,신규,13,12,2024,9000,14.42,3,다세대,'35,해마루,26,,,11290,안암동1가, ,성북구,202412,2024-12-13,2024-12,월세,10,20㎡ 이하,안암동,서울특별시 성북구 안암동1가 35,37.5886156661735,127.019693653118,4.9,15367.34693877551,소형,1065.696736392199,6.9723219900900535,0.1656839088267542,False,서울 성북구 고려대로7마길 6,342.8985149839912,보문역,,0,912.505916991287,1066.2853451858073,339.78250688811045,2.668616131856803,0,0,1,0,1,0,train
2013,24.12~26.12,신규,4,12,2024,9000,13.02,1,다세대,'3-15,해마루,0,,,11290,보문동1가, ,성북구,202412,2024-12-04,2024-12,전세,11,20㎡ 이하,보문동,서울특별시 성북구 보문동1가 3-15,37.5880247363267,127.018952681536,4.9,9000.0,소형,691.2442396313364,6.5399388407905,-0.6429322263896239,False,서울 성북구 보문로30길 12-11,291.21387759176537,보문역,,0,916.6989953998028,1098.5570071510106,282.2828484896454,2.5664866367804238,1,0,0,0,1,0,train
2012,25.01~26.02,신규,14,1,2025,9000,12.25,3,다세대,'134-27,(134-27),0,,,11290,안암동5가, ,성북구,202501,2025-01-14,2025-01,전세,13,20㎡ 이하,안암동,서울특별시 성북구 안암동5가 134-27,37.5827951469634,127.028202358742,4.9,9000.0,소형,734.6938775510204,6.600814104966688,-1.127578574217486,False,서울 성북구 안암로9가길 85,400.9752776271348,안암역,,0,105.95196955041544,262.6624413342047,808.2007971721492,2.505525936990736,1,0,1,1,1,0,test
2011,25.01~26.01,신규,16,1,2025,1000,12.21,1,다세대,'149-2,그린빌,65,,,11290,안암동5가, ,성북구,202501,2025-01-16,2025-01,월세,14,20㎡ 이하,안암동,서울특별시 성북구 안암동5가 149-2,37.58838710205,127.028815534165,4.9,16918.367346938772,소형,1385.6156713299567,7.23462128842776,1.0787785037270508,False,서울 성북구 개운사길 41-6,234.16346400024963,안암역,,0,478.0887089357085,478.0887089357085,860.8915850081194,2.502255288122613,0,0,1,1,1,0,test
2011,25.01~26.01,신규,13,1,2025,1000,13.27,1,다세대,'102-93,theban,60,,,11290,안암동5가, ,성북구,202501,2025-01-13,2025-01,월세,14,20㎡ 이하,안암동,서울특별시 성북구 안암동5가 102-93,37.585020856236,127.02900534872,4.9,15693.877551020409,소형,1182.6584439352227,7.076365297420566,0.5278708538971474,False,서울 성북구 고려대로22길 25,144.46380952790796,안암역,,0,154.17784345135172,154.17784345135172,820.3812049019632,2.585505848344116,0,0,1,1,1,0,test
2001,25.02~27.02,신규,15,1,2025,25000,58.6,1,연립,'134-24,(134-24),0,,,11290,안암동3가, ,성북구,202501,2025-01-15,2025-01,전세,24,33㎡ 초과,안암동,서울특별시 성북구 안암동3가 134-24,37.5825324033312,127.023763011984,4.9,25000.0,대형,426.6211604095563,6.0582376643847455,0.3387889310948412,False,서울 성북구 안암로9길 66,470.8651714386865,보문역,,0,286.78829818830275,625.342325435319,490.1598738638645,4.070734696582967,1,1,1,0,0,0,test
2011,25.02~26.02,갱신,21,1,2025,1000,15.69,2,다세대,'15-5,MAIBAUM안암,59,1000.0,57.0,11290,안암동4가, ,성북구,202501,2025-01-21,2025-01,월세,14,20㎡ 이하,안암동,서울특별시 성북구 안암동4가 15-5,37.5814227391357,127.023313771075,4.9,15448.979591836734,소형,984.63859731273,6.8932897532469815,-0.1094365689694883,False,서울 성북구 안암로5길 54-4,543.0061961951634,보문역,14959.183673469388,0,359.12045905585205,709.4755434538754,558.5006427801934,2.753023566744941,0,0,1,0,1,0,test
2011,25.01~27.01,신규,15,1,2025,9400,12.68,3,다세대,'15-5,MAIBAUM안암,0,,,11290,안암동4가, ,성북구,202501,2025-01-15,2025-01,전세,14,20㎡ 이하,안암동,서울특별시 성북구 안암동4가 15-5,37.5814227391357,127.023313771075,4.9,9400.0,소형,741.3249211356467,6.609787046422193,-1.096342713522085,False,서울 성북구 안암로5길 54-4,543.0061961951634,보문역,,0,359.12045905585205,709.4755434538754,558.5006427801934,2.54002594900908,1,0,1,0,1,0,test
2002,25.02~27.02,신규,27,1,2025,1000,52.92,4,다세대,'133-48,(133-48),45,,,11290,안암동3가, ,성북구,202501,2025-01-27,2025-01,월세,23,33㎡ 초과,안암동,서울특별시 성북구 안암동3가 133-48,37.5839910570083,127.023585952075,4.9,12020.408163265303,대형,227.14301139957115,5.429972675300358,-1.0051964534295188,False,서울 성북구 보문로22길 58,359.69253213035967,보문역,,0,328.70180438659696,610.2153814031233,382.7287912100176,3.968781339246755,0,0,1,0,0,0,test
2012,25.03~27.02,신규,18,1,2025,1000,13.92,4,다세대,'134-4,(134-4),50,,,11290,보문동7가, ,성북구,202501,2025-01-18,2025-01,월세,13,20㎡ 이하,보문동,서울특별시 성북구 보문동7가 134-4,37.5791821520309,127.021879050593,4.9,13244.897959183672,소형,951.5012901712408,6.859091461510428,0.5802483823191508,False,서울 성북구 보문로13나길 22,726.2055075485071,보문역,,0,604.5437846170768,949.191256896952,734.2609546483098,2.633326654906273,0,0,0,0,1,0,test
1992,25.03~27.03,신규,20,1,2025,35000,157.2,2,연립,'127-3,신동빌라,50,,,11290,안암동5가, ,성북구,202501,2025-01-20,2025-01,월세,33,33㎡ 초과,안암동,서울특별시 성북구 안암동5가 127-3,37.5821431132698,127.026980536372,4.9,47244.89795918367,대형,300.5400633535857,5.708902887450855,-0.4085085352011258,False,서울 성북구 안암로9가길 49,503.8097590687852,안암역,,0,73.06260553216589,392.0474269278479,744.093765788379,5.057518879995106,0,1,1,1,0,0,test
2011,25.02~26.02,신규,22,1,2025,1000,12.0,1,다세대,'102-93,theban,60,,,11290,안암동5가, ,성북구,202501,2025-01-22,2025-01,월세,14,20㎡ 이하,안암동,서울특별시 성북구 안암동5가 102-93,37.585020856236,127.02900534872,4.9,15693.877551020409,소형,1307.8231292517005,7.176883637797849,0.877786975932198,False,서울 성북구 고려대로22길 25,144.46380952790796,안암역,,0,154.17784345135172,154.17784345135172,820.3812049019632,2.4849066497880004,0,0,1,1,1,0,test
2011,25.02~26.02,신규,3,1,2025,1000,12.0,1,다세대,'102-93,theban,60,,,11290,안암동5가, ,성북구,202501,2025-01-03,2025-01,월세,14,20㎡ 이하,안암동,서울특별시 성북구 안암동5가 102-93,37.585020856236,127.02900534872,4.9,15693.877551020409,소형,1307.8231292517005,7.176883637797849,0.877786975932198,False,서울 성북구 고려대로22길 25,144.46380952790796,안암역,,0,154.17784345135172,154.17784345135172,820.3812049019632,2.4849066497880004,0,0,1,1,1,0,test
2013,25.02~27.02,신규,11,1,2025,5000,14.57,2,다세대,'3-15,해마루,35,,,11290,보문동1가, ,성북구,202501,2025-01-11,2025-01,월세,12,20㎡ 이하,보문동,서울특별시 성북구 보문동1가 3-15,37.5880247363267,127.018952681536,4.9,13571.42857142857,소형,931.4638690067652,6.837830404393869,0.4987635029941403,False,서울 성북구 보문로30길 12-11,291.21387759176537,보문역,,0,916.6989953998028,1098.5570071510106,282.2828484896454,2.6789646202071133,0,0,0,0,1,0,test
2022,25.01~27.01,갱신,30,1,2025,29000,28.08,4,다세대,'134-11,탑스하우징,0,29000.0,0.0,11290,보문동7가,사용,성북구,202501,2025-01-30,2025-01,전세,3,20㎡ 초과~33㎡ 이하,보문동,서울특별시 성북구 보문동7가 134-11,37.5796315517269,127.021476041454,4.9,29000.0,중형,1032.7635327635328,6.940961337196383,0.9249599626633996,False,서울 성북구 보문로13나길 8-5,669.8658248177488,보문역,29000.0,0,600.896659962064,949.632077083748,677.1314730927518,3.3350575791576103,1,0,0,0,0,1,test
2003,25.02~27.02,신규,30,1,2025,1000,93.46,4,다세대,'8,옥인호주택,55,,,11290,안암동2가, ,성북구,202501,2025-01-30,2025-01,월세,22,33㎡ 초과,안암동,서울특별시 성북구 안암동2가 8,37.5869089314205,127.021164736446,4.9,14469.38775510204,대형,154.8190429606467,5.048695352929331,-1.8208254596933309,False,서울 성북구 고려대로11길 19-16,183.25537056601888,보문역,,0,687.8480037620799,872.238606229052,196.73408162401688,4.53753353727228,0,0,1,0,0,0,test
2017,25.01~27.01,갱신,17,1,2025,19900,25.04,4,다세대,'257,예담,0,20000.0,0.0,11290,안암동1가, ,성북구,202501,2025-01-17,2025-01,전세,8,20㎡ 초과~33㎡ 이하,안암동,서울특별시 성북구 안암동1가 257,37.5875713021913,127.021381744077,4.9,19900.0,중형,794.7284345047924,6.6792579649527335,-0.0800310607705025,False,서울 성북구 고려대로7나길 14,256.28189450343564,보문역,20000.0,0,725.6451886923893,881.9633294670743,267.3157549089593,3.2204745462318978,1,0,1,0,0,1,test
2012,25.02~27.02,신규,15,1,2025,500,12.25,5,다세대,'120-6,스타힐스,45,,,11290,안암동2가, ,성북구,202501,2025-01-15,2025-01,월세,13,20㎡ 이하,안암동,서울특별시 성북구 안암동2가 120-6,37.5865738225285,127.022304431991,4.9,11520.408163265303,소형,940.4414827155352,6.84741219291605,-0.2691417326159902,False,서울 성북구 고려대로7가길 24,232.97468930305547,보문역,,0,589.3089061779211,765.1410601864793,254.1028821343781,2.505525936990736,0,0,1,0,1,0,test
2003,25.02~27.02,신규,18,1,2025,1000,93.46,4,다세대,'8,옥인호주택,52,,,11290,안암동2가, ,성북구,202501,2025-01-18,2025-01,월세,22,33㎡ 초과,안암동,서울특별시 성북구 안암동2가 8,37.5869089314205,127.021164736446,4.9,13734.69387755102,대형,146.9579914139848,4.996928391676008,-1.931565419001106,False,서울 성북구 고려대로11길 19-16,183.25537056601888,보문역,,0,687.8480037620799,872.238606229052,196.73408162401688,4.53753353727228,0,0,1,0,0,0,test
2012,25.01~27.01,신규,24,1,2025,1000,13.21,2,다세대,'28,루미에르,45,,,11290,안암동1가, ,성북구,202501,2025-01-24,2025-01,월세,13,20㎡ 이하,안암동,서울특별시 성북구 안암동1가 28,37.588910508004,127.020008946433,4.9,12020.408163265303,소형,909.9476278020668,6.814485406915946,-0.3837637331881189,False,서울 성북구 고려대로7마길 14,374.5950016422433,보문역,,0,917.1378967236792,1057.0551604233938,373.4284316865992,2.580974118534234,0,0,1,0,1,0,test
2013,25.02~26.02,신규,10,1,2025,1000,16.92,3,다세대,'102-67,영산빌딩,61,,,11290,안암동5가, ,성북구,202501,2025-01-10,2025-01,월세,12,20㎡ 이하,안암동,서울특별시 성북구 안암동5가 102-67,37.5854959551678,127.028983795046,4.9,15938.77551020408,소형,942.0080088773096,6.849074775574391,-0.2633540875535464,False,서울 성북구 고려대로22길 15,92.87285163320595,안암역,,0,188.5058222135,188.5058222135,816.3170578685795,2.828496354178077,0,0,1,1,1,0,test
2011,25.01~26.01,신규,20,1,2025,1000,12.21,2,다세대,'149-2,그린빌,66,,,11290,안암동5가, ,성북구,202501,2025-01-20,2025-01,월세,14,20㎡ 이하,안암동,서울특별시 성북구 안암동5가 149-2,37.58838710205,127.028815534165,4.9,17163.26530612245,소형,1405.6728342442627,7.248982502886172,1.1287715741671256,False,서울 성북구 개운사길 41-6,234.16346400024963,안암역,,0,478.0887089357085,478.0887089357085,860.8915850081194,2.502255288122613,0,0,1,1,1,0,test
2003,25.02~27.02,신규,15,1,2025,1000,104.4,3,다세대,'8,옥인호주택,57,,,11290,안암동2가, ,성북구,202501,2025-01-15,2025-01,월세,22,33㎡ 초과,안암동,서울특별시 성북구 안암동2가 8,37.5869089314205,127.021164736446,4.9,14959.183673469388,대형,143.28719993744625,4.971805757323144,-1.9853077951920903,False,서울 성북구 고려대로11길 19-16,183.25537056601888,보문역,,0,687.8480037620799,872.238606229052,196.73408162401688,4.648229675448539,0,0,1,0,0,0,test
2011,25.02~27.02,신규,9,1,2025,1000,18.85,2,다세대,'9-16,탑하우스,40,,,11290,안암동5가, ,성북구,202501,2025-01-09,2025-01,월세,14,20㎡ 이하,안암동,서울특별시 성북구 안암동5가 9-16,37.5899871735891,127.03025955142,4.9,10795.918367346938,소형,572.7277648459914,6.352155006542735,-1.99319003479932,False,서울 성북구 개운사길 60-42,419.0407000820607,안암역,,0,632.7396627279808,632.7396627279808,1051.0808025539754,2.93651291389402,0,0,1,1,1,0,test
2014,25.03~27.03,신규,18,1,2025,5000,17.09,4,다세대,'75-10,(75-10),53,,,11290,보문동2가, ,성북구,202501,2025-01-18,2025-01,월세,11,20㎡ 이하,보문동,서울특별시 성북구 보문동2가 75-10,37.5851695046946,127.018287932064,4.9,17979.591836734693,소형,1052.0533549874017,6.959449180354025,0.9648782040853964,False,서울 성북구 지봉로 175-2,156.7330223806902,보문역,,0,811.6415388512596,1080.421392750233,133.449606038057,2.8384934971274998,0,0,0,0,1,0,test
2012,25.02~26.02,신규,18,1,2025,2000,12.0,4,다세대,'15-55,큰소나무,67,,,11290,안암동5가, ,성북구,202501,2025-01-18,2025-01,월세,13,20㎡ 이하,안암동,서울특별시 성북구 안암동5가 15-55,37.5876435799279,127.029636220866,4.9,18408.16326530612,소형,1534.0136054421766,7.3362945234622625,1.4327149493995222,False,서울 성북구 고려대로27길 27,152.75493553055347,안암역,,0,379.4999345617588,379.4999345617588,903.9568111992396,2.4849066497880004,0,0,1,1,1,0,test
2012,25.02~27.02,신규,4,1,2025,5000,12.58,4,다세대,'120-6,스타힐스,12,,,11290,안암동2가, ,성북구,202501,2025-01-04,2025-01,월세,13,20㎡ 이하,안암동,서울특별시 성북구 안암동2가 120-6,37.5865738225285,127.022304431991,4.9,7938.775510204081,소형,631.0632361052528,6.4489894462700414,-1.656098002622536,False,서울 성북구 고려대로7가길 24,232.97468930305547,보문역,,0,589.3089061779211,765.1410601864793,254.1028821343781,2.5321082512722946,0,0,1,0,1,0,test
2015,25.02~27.02,신규,14,1,2025,5000,27.32,2,다세대,'6,동은빌,82,,,11290,안암동1가, ,성북구,202501,2025-01-14,2025-01,월세,10,20㎡ 초과~33㎡ 이하,안암동,서울특별시 성북구 안암동1가 6,37.5890312632611,127.019877185804,4.9,25081.632653061224,중형,918.0685451340124,6.823360706227138,0.2871129196076177,False,서울 성북구 보문로30길 40-6,388.181701625532,보문역,,0,934.8834971736508,1073.7372462605574,386.2352745429992,3.307619034702589,0,0,1,0,0,1,test
2012,25.02~27.02,신규,4,1,2025,5000,28.34,4,다세대,'134-4,(134-4),54,,,11290,보문동7가, ,성북구,202501,2025-01-04,2025-01,월세,13,20㎡ 초과~33㎡ 이하,보문동,서울특별시 성북구 보문동7가 134-4,37.5791821520309,127.021879050593,4.9,18224.489795918365,중형,643.0659772730545,6.467801170038556,-0.4772312220347803,False,서울 성북구 보문로13나길 22,726.2055075485071,보문역,,0,604.5437846170768,949.191256896952,734.2609546483098,3.3442742342625342,0,0,0,0,0,1,test
2023,25.01~25.12,신규,21,1,2025,410,29.45,3,다세대,'7,타임아트빌,33,,,11290,보문동2가, ,성북구,202501,2025-01-21,2025-01,월세,2,20㎡ 초과~33㎡ 이하,보문동,서울특별시 성북구 보문동2가 7,37.5874311292438,127.017412828246,4.9,8491.632653061224,중형,288.34066733654413,5.667604773608352,-2.84858116013602,False,서울 성북구 지봉로23길 55,310.24279116189246,보문역,,0,989.3654188794284,1204.5930009563292,290.8918046102396,3.382693910097596,0,0,0,0,0,1,test
2001,25.02~27.02,신규,2,1,2025,5000,48.84,2,연립,'87-1,성종그린빌,50,,,11290,안암동1가, ,성북구,202501,2025-01-02,2025-01,월세,24,33㎡ 초과,안암동,서울특별시 성북구 안암동1가 87-1,37.5885002460396,127.020243888353,4.9,17244.897959183672,대형,353.08963880392446,5.869550098040009,-0.0648517870969754,False,서울 성북구 고려대로7길 56-10,329.65675434854785,보문역,,0,869.5720219062839,1017.2665265417684,330.18323887487173,3.888549649242504,0,1,1,0,0,0,test
2001,25.02~27.02,신규,14,1,2025,10000,45.51,5,연립,'87-1,성종그린빌,25,,,11290,안암동1가, ,성북구,202501,2025-01-14,2025-01,월세,24,33㎡ 초과,안암동,서울특별시 성북구 안암동1가 87-1,37.5885002460396,127.020243888353,4.9,16122.448979591836,대형,354.26167830349016,5.872854639916102,-0.0577827062772891,False,서울 성북구 고려대로7길 56-10,329.65675434854785,보문역,,0,869.5720219062839,1017.2665265417684,330.18323887487173,3.8179320820285514,0,1,1,0,0,0,test
2003,25.02~27.02,신규,24,1,2025,1000,104.4,3,다세대,'8,옥인호주택,52,,,11290,안암동2가, ,성북구,202501,2025-01-24,2025-01,월세,22,33㎡ 초과,안암동,서울특별시 성북구 안암동2가 8,37.5869089314205,127.021164736446,4.9,13734.69387755102,대형,131.55837047462663,4.887023080304569,-2.166675022004898,False,서울 성북구 고려대로11길 19-16,183.25537056601888,보문역,,0,687.8480037620799,872.238606229052,196.73408162401688,4.648229675448539,0,0,1,0,0,0,test
2001,25.01~27.01,신규,13,1,2025,500,43.87,5,다세대,'75-4,대원빌,52,,,11290,보문동2가, ,성북구,202501,2025-01-13,2025-01,월세,24,33㎡ 초과,보문동,서울특별시 성북구 보문동2가 75-4,37.5852628821095,127.018063669098,4.9,13234.69387755102,대형,301.67982396970643,5.712675560253885,-1.1699976980811055,False,서울 성북구 지봉로23길 5-13,173.720121992488,보문역,,0,833.7099063707234,1101.0652645981693,149.64166135515558,3.7812307151781215,0,0,0,0,0,0,test
2010,25.02~27.02,신규,11,1,2025,500,16.32,4,다세대,'75-5,(75-5),45,,,11290,보문동2가, ,성북구,202501,2025-01-11,2025-01,월세,15,20㎡ 이하,보문동,서울특별시 성북구 보문동2가 75-5,37.5852105580652,127.017908434026,4.9,11520.408163265303,소형,705.907362945178,6.5608996289455215,-0.5625981543815656,False,서울 성북구 지봉로23길 5-15,188.2462421810256,보문역,,0,844.7779330328794,1114.1366128926045,164.28883342805997,2.792391349535961,0,0,0,0,1,0,test
2018,25.02~27.02,신규,23,1,2025,1000,14.52,7,다세대,'114-1,(114-1),54,,,11290,보문동2가, ,성북구,202501,2025-01-23,2025-01,월세,7,20㎡ 이하,보문동,서울특별시 성북구 보문동2가 114-1,37.5846755232308,127.019214157549,4.9,14224.489795918367,소형,979.6480575701356,6.888213636348036,0.6918616896591807,False,서울 성북구 지봉로24길 9-1,118.8038179392723,보문역,,0,717.0682193311576,995.3503098289827,107.9784038078537,2.67552700939665,0,0,0,0,1,0,test
2017,25.02~26.02,신규,4,1,2025,1000,35.91,3,다세대,'134-24,제니하우스,61,,,11290,안암동5가, ,성북구,202501,2025-01-04,2025-01,월세,8,33㎡ 초과,안암동,서울특별시 성북구 안암동5가 134-24,37.5822804188352,127.02778259363,4.9,15938.77551020408,대형,443.8533976665019,6.097744784441764,0.4233026201652178,False,서울 성북구 안암로9가길 71,465.6741094900241,안암역,,0,89.96457393445408,328.28091666262696,798.5830152540294,3.5810158082379915,0,0,1,1,0,0,test
2015,25.02~27.02,신규,14,1,2025,1000,13.09,4,다세대,'6,동은빌,54,,,11290,안암동1가, ,성북구,202501,2025-01-14,2025-01,월세,10,20㎡ 이하,안암동,서울특별시 성북구 안암동1가 6,37.5890312632611,127.019877185804,4.9,14224.489795918367,소형,1086.6684336072092,6.991791632447835,0.2334600154126108,False,서울 성북구 보문로30길 40-6,388.181701625532,보문역,,0,934.8834971736508,1073.7372462605574,386.2352745429992,2.5718485799218085,0,0,1,0,1,0,test
2002,25.02~27.01,신규,12,1,2025,2000,27.72,4,다세대,'74-5,승화빌,75,,,11290,보문동2가, ,성북구,202501,2025-01-12,2025-01,월세,23,20㎡ 초과~33㎡ 이하,보문동,서울특별시 성북구 보문동2가 74-5,37.5855547382236,127.017903081971,4.9,20367.34693877551,중형,734.7527755691021,6.600894159541536,-0.0828154838140349,False,서울 성북구 지봉로23길 13-11,185.0868867414957,보문역,,0,858.1280943493584,1118.7296200670005,160.10005084563207,3.3221541743217022,0,0,0,0,0,1,test
2002,25.01~27.01,신규,24,1,2025,1000,26.04,2,다세대,'133-48,(133-48),45,,,11290,안암동3가, ,성북구,202501,2025-01-24,2025-01,월세,23,20㎡ 초과~33㎡ 이하,안암동,서울특별시 성북구 안암동3가 133-48,37.5839910570083,127.023585952075,4.9,12020.408163265303,중형,461.6132167152575,6.136891319893441,-1.4618690961220508,False,서울 성북구 보문로22길 58,359.69253213035967,보문역,,0,328.70180438659696,610.2153814031233,382.7287912100176,3.2596338173403683,0,0,1,0,0,1,test
2013,25.02~27.02,신규,28,1,2025,8000,14.91,3,다세대,'28,뉴스타안암,15,,,11290,안암동2가, ,성북구,202501,2025-01-28,2025-01,월세,12,20㎡ 이하,안암동,서울특별시 성북구 안암동2가 28,37.5872142206758,127.02148139002,4.9,11673.469387755102,소형,782.9288657112744,6.664318283722835,-0.90651308626805,False,서울 성북구 보문로26길 48,227.03527655410068,보문역,,0,690.9347463471147,858.20784474037,240.67128238702588,2.702032128776647,0,0,1,0,1,0,test
2001,25.02~27.02,신규,25,1,2025,12000,43.18,4,다세대,'110-4,(110-4),0,,,11290,안암동5가, ,성북구,202501,2025-01-25,2025-01,전세,24,33㎡ 초과,안암동,서울특별시 성북구 안암동5가 110-4,37.5815352331814,127.027284293462,4.9,12000.0,대형,277.9064381658175,5.630876378504039,-0.5754229573827752,False,서울 성북구 안암로9가길 54,557.7460079584192,안암역,,0,142.8495099353387,418.0996234993864,802.8552122552657,3.765377425086661,1,0,1,1,0,0,test
2011,25.01~26.01,신규,7,1,2025,1000,13.68,1,다세대,'102-93,theban,60,,,11290,안암동5가, ,성북구,202501,2025-01-07,2025-01,월세,14,20㎡ 이하,안암동,서울특별시 성북구 안암동5가 102-93,37.585020856236,127.02900534872,4.9,15693.877551020409,소형,1147.2132712734217,7.045962335995795,0.4220345824246277,False,서울 성북구 고려대로22길 25,144.46380952790796,안암역,,0,154.17784345135172,154.17784345135172,820.3812049019632,2.615934912194404,0,0,1,1,1,0,test
2011,25.02~27.02,신규,22,1,2025,9500,17.12,2,다세대,'9-16,탑하우스,0,,,11290,안암동5가, ,성북구,202501,2025-01-22,2025-01,전세,14,20㎡ 이하,안암동,서울특별시 성북구 안암동5가 9-16,37.5899871735891,127.03025955142,4.9,9500.0,소형,554.9065420560747,6.320600190294701,-2.1030360478910377,False,서울 성북구 개운사길 60-42,419.0407000820607,안암역,,0,632.7396627279808,632.7396627279808,1051.0808025539754,2.840247370713596,1,0,1,1,1,0,test
2021,25.02~27.02,신규,22,1,2025,26900,29.74,2,다세대,'41-7,신성프라임,25,,,11290,보문동6가, ,성북구,202501,2025-01-22,2025-01,월세,4,20㎡ 초과~33㎡ 이하,보문동,서울특별시 성북구 보문동6가 41-7,37.5826069999263,127.018796430637,4.9,33022.448979591834,중형,1110.3715191523818,7.013350134417396,1.1394812609035208,False,서울 성북구 보문로21길 31-3,343.2208423074522,보문역,,0,723.2093521131305,1048.3382721029172,338.293524717172,3.392492941032009,0,0,0,0,0,1,test
2016,25.01~27.01,갱신,21,1,2025,5000,29.56,4,다세대,'79-4,더리치빌,81,5000.0,77.0,11290,보문동4가, ,성북구,202501,2025-01-21,2025-01,월세,9,20㎡ 초과~33㎡ 이하,보문동,서울특별시 성북구 보문동4가 79-4,37.5823285816602,127.021501723257,4.9,24836.73469387755,중형,840.2142995222447,6.734846442640608,0.3141467365265938,False,서울 성북구 고려대로2길 76,380.8928772607329,보문역,23857.14285714285,0,487.3313359325827,822.6573866301491,392.1202727493698,3.386422096080001,0,0,0,0,0,1,test
2011,25.01~27.01,신규,15,1,2025,10000,12.68,3,다세대,'15-5,MAIBAUM안암,0,,,11290,안암동4가, ,성북구,202501,2025-01-15,2025-01,전세,14,20㎡ 이하,안암동,서울특별시 성북구 안암동4가 15-5,37.5814227391357,127.023313771075,4.9,10000.0,소형,788.6435331230284,6.671581619734031,-0.8812285624633818,False,서울 성북구 안암로5길 54-4,543.0061961951634,보문역,,0,359.12045905585205,709.4755434538754,558.5006427801934,2.54002594900908,1,0,1,0,1,0,test
2003,25.02~27.02,신규,18,1,2025,1000,104.4,3,다세대,'8,옥인호주택,55,,,11290,안암동2가, ,성북구,202501,2025-01-18,2025-01,월세,22,33㎡ 초과,안암동,서울특별시 성북구 안암동2가 8,37.5869089314205,127.021164736446,4.9,14469.38775510204,대형,138.59566815231838,4.9387501594193,-2.056020378626393,False,서울 성북구 고려대로11길 19-16,183.25537056601888,보문역,,0,687.8480037620799,872.238606229052,196.73408162401688,4.648229675448539,0,0,1,0,0,0,test
